"RowName","Distance"
"Opsterland                              ",11243.9289205331
"Nieuwegein                              ",6404.31526706798
"Velsen                                  ",6959.88858531514
"Capelle aan den IJssel                  ",7083.19956375648
"Assen                                   ",8335.34876834797
"Veenendaal                              ",9306.07001101969
"Stichtse Vecht                          ",9463.83375065306
"Bergen op Zoom                          ",9876.4923950763
"Katwijk                                 ",10177.4231586389
"Lansingerland                           ",10977.2710333671
"Roermond                                ",11767.4847792551
"De Ronde Venen                          ",4085.22141994776
"Heusden                                 ",4464.8753778801
"Rheden                                  ",4505.20767889783
"Noordwijk                               ",5728.4144804649
"Lingewaard                              ",6439.75187565484
"Nijkerk                                 ",6557.25599088521
"De Bilt                                 ",6585.63430506128
"Etten-Leur                              ",6962.6248771566
"Overbetuwe                              ",6966.28001518745
"Wijchen                                 ",7346.3190857735
"Dordrecht                               ",13021.848371871
"Zwijndrecht                             ",20125.343799051
"Westland                                ",23962.9844975537
"Alphen aan den Rijn                     ",24670.1147962469
"Alkmaar                                 ",25590.5940345276
"Maastricht                              ",30401.9789209518
